Datetime,cross_cafe,cloud_cover,humidity,pressure,temp_mean_past1h,wind_max_per10min_past1h,sun_last1h_glob,hour,day_of_month,day_of_week,month,is_weekend
2018-02-07 21:00:00,501.6,100.0,92.0,1011.1,-1.4,4.1,0.0,21,7,2,2,0.0
2018-02-07 22:00:00,112.0,100.0,91.0,1011.0,-1.4,4.1,0.0,22,7,2,2,0.0
2018-02-07 23:00:00,0.0,100.0,89.0,1011.1,-1.0,3.5,0.0,23,7,2,2,0.0
2018-02-08 00:00:00,0.0,100.0,88.0,1011.1,-0.7,3.3,0.0,0,8,3,2,0.0
2018-02-08 01:00:00,0.0,90.0,89.0,1011.1,-0.7,3.9,0.0,1,8,3,2,0.0
2018-02-08 02:00:00,0.0,100.0,90.0,1011.1,-0.7,4.9,0.0,2,8,3,2,0.0
2018-02-08 03:00:00,0.0,90.0,92.0,1011.2,-0.9,4.8,0.0,3,8,3,2,0.0
2018-02-08 04:00:00,0.0,90.0,93.0,1011.3,-1.1,4.8,0.0,4,8,3,2,0.0
2018-02-08 05:00:00,0.0,10.0,92.0,1011.6,-1.3,4.3,0.0,5,8,3,2,0.0
2018-02-08 06:00:00,0.0,0.0,93.0,1011.8,-1.7,4.5,0.0,6,8,3,2,0.0
2018-02-08 07:00:00,722.4,0.0,91.0,1012.3,-1.8,3.9,14.5,7,8,3,2,0.0
2018-02-08 08:00:00,1063.2,0.0,88.0,1012.5,-1.3,4.2,60.0,8,8,3,2,0.0
2018-02-08 09:00:00,652.0,0.0,84.0,1012.5,-0.6,5.2,60.0,9,8,3,2,0.0
2018-02-08 10:00:00,1250.4,0.0,73.0,1012.2,0.4,5.2,60.0,10,8,3,2,0.0
2018-02-08 11:00:00,2634.4,100.0,66.0,1012.1,1.2,6.0,60.0,11,8,3,2,0.0
2018-02-08 12:00:00,1796.68,40.0,65.0,1011.7,1.4,5.8,60.0,12,8,3,2,0.0
2018-02-08 13:00:00,2587.2,0.0,61.0,1011.7,1.4,5.7,60.0,13,8,3,2,0.0
2018-02-08 14:00:00,1786.0,0.0,65.0,1011.5,1.2,5.9,60.0,14,8,3,2,0.0
2018-02-08 15:00:00,700.8,0.0,74.0,1011.7,0.5,4.6,22.5,15,8,3,2,0.0
2018-02-08 16:00:00,1412.8,0.0,79.0,1011.6,-0.5,4.1,0.0,16,8,3,2,0.0
2018-02-08 17:00:00,1381.6,0.0,79.0,1011.7,-1.0,4.3,0.0,17,8,3,2,0.0
2018-02-08 18:00:00,870.4,0.0,78.0,1011.3,-1.2,4.6,0.0,18,8,3,2,0.0
2018-02-08 19:00:00,2293.6,0.0,79.0,1011.3,-1.4,4.7,0.0,19,8,3,2,0.0
2018-02-08 20:00:00,300.8,0.0,81.0,1011.1,-1.7,4.9,0.0,20,8,3,2,0.0
2018-02-08 21:00:00,136.0,0.0,83.0,1010.9,-2.1,5.5,0.0,21,8,3,2,0.0
2018-02-08 22:00:00,117.6,0.0,83.0,1010.8,-2.2,5.8,0.0,22,8,3,2,0.0
2018-02-08 23:00:00,2313.6,0.0,83.0,1010.5,-2.1,6.8,0.0,23,8,3,2,0.0
2018-02-09 00:00:00,795.2,0.0,82.0,1010.4,-2.0,6.1,0.0,0,9,4,2,0.0
2018-02-09 01:00:00,0.0,0.0,82.0,1010.1,-2.1,6.0,0.0,1,9,4,2,0.0
2018-02-09 02:00:00,0.0,0.0,88.0,1009.7,-2.4,6.2,0.0,2,9,4,2,0.0
2018-02-09 03:00:00,0.0,0.0,87.0,1009.3,-2.5,6.2,0.0,3,9,4,2,0.0
2018-02-09 04:00:00,0.0,0.0,88.0,1008.9,-2.6,6.3,0.0,4,9,4,2,0.0
2018-02-09 05:00:00,0.0,0.0,87.0,1008.5,-2.6,7.1,0.0,5,9,4,2,0.0
2018-02-09 06:00:00,0.0,0.0,86.0,1008.6,-2.7,6.2,0.0,6,9,4,2,0.0
2018-02-09 07:00:00,356.0,0.0,86.0,1008.4,-2.7,6.4,18.0,7,9,4,2,0.0
2018-02-09 08:00:00,2468.0,0.0,83.0,1008.5,-2.1,7.0,60.0,8,9,4,2,0.0
2018-02-09 09:00:00,633.6,10.0,81.0,1008.4,-1.4,7.7,54.5,9,9,4,2,0.0
2018-02-09 10:00:00,1176.0,10.0,78.0,1008.4,-1.0,7.8,60.0,10,9,4,2,0.0
2018-02-09 11:00:00,5138.4,10.0,77.0,1008.0,-0.5,7.6,58.0,11,9,4,2,0.0
2018-02-09 12:00:00,4251.2,0.0,73.0,1007.8,-0.2,7.5,60.0,12,9,4,2,0.0
2018-02-09 13:00:00,2222.8,0.0,74.0,1007.5,-0.1,7.4,43.0,13,9,4,2,0.0
2018-02-09 14:00:00,2608.8,0.0,77.0,1007.6,-0.5,6.8,37.5,14,9,4,2,0.0
2018-02-09 15:00:00,2900.0,0.0,82.0,1007.7,-1.0,6.0,24.5,15,9,4,2,0.0
2018-02-09 16:00:00,2049.6,10.0,79.0,1007.9,-1.2,6.4,0.0,16,9,4,2,0.0
2018-02-09 17:00:00,2211.2,25.0,82.0,1008.2,-1.4,6.3,0.0,17,9,4,2,0.0
2018-02-09 18:00:00,2368.8,90.0,84.0,1008.6,-1.6,5.3,0.0,18,9,4,2,0.0
2018-02-09 19:00:00,4817.4,90.0,85.0,1008.6,-1.5,5.0,0.0,19,9,4,2,0.0
2018-02-09 20:00:00,2460.8,90.0,82.0,1008.9,-1.7,5.1,0.0,20,9,4,2,0.0
2018-02-09 21:00:00,7330.4,90.0,82.0,1008.9,-1.4,5.8,0.0,21,9,4,2,0.0
2018-02-09 22:00:00,3791.2,90.0,80.0,1008.9,-1.5,5.4,0.0,22,9,4,2,0.0
2018-02-09 23:00:00,2140.0,90.0,80.0,1008.9,-1.5,4.9,0.0,23,9,4,2,0.0
2018-02-10 00:00:00,3024.0,100.0,79.0,1008.9,-1.5,4.9,0.0,0,10,5,2,1.0
2018-02-10 01:00:00,0.0,90.0,81.0,1008.5,-1.7,5.1,0.0,1,10,5,2,1.0
2018-02-10 02:00:00,0.0,90.0,82.0,1008.2,-2.2,4.0,0.0,2,10,5,2,1.0
2018-02-10 03:00:00,0.0,90.0,86.0,1008.3,-2.7,3.0,0.0,3,10,5,2,1.0
2018-02-10 04:00:00,0.0,100.0,88.0,1008.3,-2.1,3.8,0.0,4,10,5,2,1.0
2018-02-10 05:00:00,0.0,90.0,87.0,1008.1,-2.1,3.1,0.0,5,10,5,2,1.0
2018-02-10 06:00:00,0.0,100.0,85.0,1008.0,-1.8,4.6,0.0,6,10,5,2,1.0
2018-02-10 07:00:00,0.0,50.0,84.0,1008.2,-2.0,5.1,20.0,7,10,5,2,1.0
2018-02-10 08:00:00,152.8,100.0,82.0,1008.1,-1.2,5.1,3.0,8,10,5,2,1.0
2018-02-10 09:00:00,2307.76,90.0,81.0,1008.1,-0.9,6.8,0.0,9,10,5,2,1.0
2018-02-10 10:00:00,3888.0,90.0,77.0,1007.7,-0.6,6.3,0.0,10,10,5,2,1.0
2018-02-10 11:00:00,8504.8,90.0,79.0,1006.9,-0.5,6.2,0.0,11,10,5,2,1.0
2018-02-10 12:00:00,7788.0,100.0,81.0,1006.5,-0.5,6.4,0.0,12,10,5,2,1.0
2018-02-10 13:00:00,9695.6,100.0,82.0,1006.0,-0.4,5.9,0.0,13,10,5,2,1.0
2018-02-10 14:00:00,6433.6,90.0,81.0,1005.3,-0.2,4.9,0.0,14,10,5,2,1.0
2018-02-10 15:00:00,4115.2,100.0,84.0,1004.7,-0.2,3.8,0.0,15,10,5,2,1.0
2018-02-10 16:00:00,4307.8,100.0,85.0,1004.3,-0.2,4.3,0.0,16,10,5,2,1.0
2018-02-10 17:00:00,5543.2,100.0,87.0,1003.8,-0.3,4.9,0.0,17,10,5,2,1.0
2018-02-10 18:00:00,2921.6,90.0,89.0,1003.2,-0.4,4.9,0.0,18,10,5,2,1.0
2018-02-10 19:00:00,4635.2,100.0,88.0,1002.7,-0.4,5.5,0.0,19,10,5,2,1.0
2018-02-10 20:00:00,3026.4,100.0,88.0,1001.8,-0.4,7.4,0.0,20,10,5,2,1.0
2018-02-10 21:00:00,6488.8,100.0,89.0,1001.2,-0.2,7.2,0.0,21,10,5,2,1.0
2018-02-10 22:00:00,2673.6,100.0,90.0,1000.1,-0.3,6.4,0.0,22,10,5,2,1.0
2018-02-10 23:00:00,0.0,100.0,91.0,999.0,-0.3,6.4,0.0,23,10,5,2,1.0
2018-02-11 00:00:00,0.0,100.0,92.0,998.2,-0.3,6.1,0.0,0,11,6,2,1.0
2018-02-11 01:00:00,0.0,100.0,93.0,996.7,0.0,7.0,0.0,1,11,6,2,1.0
2018-02-11 02:00:00,0.0,100.0,95.0,995.6,-0.1,7.2,0.0,2,11,6,2,1.0
2018-02-11 03:00:00,0.0,100.0,95.0,994.4,-0.1,7.5,0.0,3,11,6,2,1.0
2018-02-11 04:00:00,0.0,100.0,94.0,993.2,0.0,8.2,0.0,4,11,6,2,1.0
2018-02-11 05:00:00,0.0,100.0,93.0,991.5,0.1,9.3,0.0,5,11,6,2,1.0
2018-02-11 06:00:00,0.0,100.0,90.0,989.9,0.2,9.4,0.0,6,11,6,2,1.0
2018-02-11 07:00:00,0.0,100.0,93.0,988.7,0.6,10.3,0.0,7,11,6,2,1.0
2018-02-11 08:00:00,0.0,100.0,97.0,987.7,0.3,11.0,0.0,8,11,6,2,1.0
2018-02-11 09:00:00,1322.4,100.0,99.0,986.4,0.0,15.8,0.0,9,11,6,2,1.0
2018-02-11 10:00:00,2012.0,100.0,99.0,985.3,-0.1,13.6,0.0,10,11,6,2,1.0
2018-02-11 11:00:00,1076.8,100.0,100.0,984.0,-0.3,12.7,0.0,11,11,6,2,1.0
2018-02-11 12:00:00,3480.6,100.0,100.0,982.8,-0.2,10.1,0.0,12,11,6,2,1.0
2018-02-11 13:00:00,6352.8,100.0,100.0,981.9,0.3,9.3,0.0,13,11,6,2,1.0
2018-02-11 14:00:00,2914.6,100.0,97.0,980.9,1.0,9.4,0.0,14,11,6,2,1.0
2018-02-11 15:00:00,569.6,100.0,94.0,979.8,1.8,11.1,9.5,15,11,6,2,1.0
2018-02-11 16:00:00,1644.0,100.0,91.0,979.0,1.7,11.1,0.0,16,11,6,2,1.0
2018-02-11 17:00:00,2243.6,100.0,89.0,978.6,1.9,12.1,0.0,17,11,6,2,1.0
2018-02-11 18:00:00,961.6,100.0,86.0,978.4,2.2,11.7,0.0,18,11,6,2,1.0
2018-02-11 19:00:00,1822.8,100.0,88.0,978.6,2.2,11.4,0.0,19,11,6,2,1.0
2018-02-11 20:00:00,948.0,100.0,88.0,978.6,2.0,11.9,0.0,20,11,6,2,1.0
2018-02-11 21:00:00,470.4,100.0,91.0,978.7,1.7,10.5,0.0,21,11,6,2,1.0
2018-02-11 22:00:00,-156.8,100.0,91.0,978.9,1.7,12.5,0.0,22,11,6,2,1.0
2018-02-11 23:00:00,0.0,100.0,92.0,979.0,1.6,11.2,0.0,23,11,6,2,1.0
2018-02-12 00:00:00,0.0,100.0,94.0,979.8,1.3,10.2,0.0,0,12,0,2,0.0
2018-02-12 01:00:00,0.0,100.0,85.0,980.9,1.7,10.2,0.0,1,12,0,2,0.0
2018-02-12 02:00:00,0.0,100.0,90.0,981.8,2.0,10.2,0.0,2,12,0,2,0.0
2018-02-12 03:00:00,0.0,90.0,87.0,982.7,1.7,10.1,0.0,3,12,0,2,0.0
2018-02-12 04:00:00,0.0,90.0,82.0,983.5,1.6,9.2,0.0,4,12,0,2,0.0
2018-02-12 05:00:00,0.0,100.0,87.0,984.3,1.4,8.1,0.0,5,12,0,2,0.0
2018-02-12 06:00:00,43.2,100.0,87.0,985.4,1.2,7.8,0.0,6,12,0,2,0.0
2018-02-12 07:00:00,489.6,100.0,83.0,986.5,1.3,7.4,20.0,7,12,0,2,0.0
2018-02-12 08:00:00,876.8,90.0,85.0,987.6,1.6,7.2,22.0,8,12,0,2,0.0
2018-02-12 09:00:00,1980.8,90.0,83.0,989.1,1.8,7.2,47.5,9,12,0,2,0.0
2018-02-12 10:00:00,2893.16,90.0,78.0,990.5,2.5,7.6,32.0,10,12,0,2,0.0
2018-02-12 11:00:00,3144.0,90.0,71.0,991.8,3.1,7.8,2.0,11,12,0,2,0.0
2018-02-12 12:00:00,3448.0,60.0,72.0,993.0,3.6,7.0,31.0,12,12,0,2,0.0
2018-02-12 13:00:00,7563.4,90.0,69.0,993.9,3.9,7.2,13.5,13,12,0,2,0.0
2018-02-12 14:00:00,3375.2,25.0,67.0,995.1,3.8,6.4,39.5,14,12,0,2,0.0
2018-02-12 15:00:00,1204.0,40.0,73.0,996.1,2.9,5.8,32.5,15,12,0,2,0.0
2018-02-12 16:00:00,1008.0,50.0,89.0,997.1,1.8,5.9,0.0,16,12,0,2,0.0
2018-02-12 17:00:00,2615.2,60.0,84.0,997.9,1.4,7.0,0.0,17,12,0,2,0.0
2018-02-12 18:00:00,1287.2,10.0,84.0,998.9,1.1,5.1,0.0,18,12,0,2,0.0
2018-02-12 19:00:00,1638.4,0.0,84.0,999.6,1.0,4.5,0.0,19,12,0,2,0.0
2018-02-12 20:00:00,707.2,75.0,82.0,1000.1,0.6,4.5,0.0,20,12,0,2,0.0
2018-02-12 21:00:00,1215.2,40.0,89.0,1000.4,0.3,4.9,0.0,21,12,0,2,0.0
2018-02-12 22:00:00,214.4,10.0,91.0,1000.8,-0.1,4.2,0.0,22,12,0,2,0.0
2018-02-12 23:00:00,0.0,0.0,90.0,1001.2,-0.1,3.8,0.0,23,12,0,2,0.0
2018-02-13 00:00:00,0.0,10.0,91.0,1001.7,-0.4,3.7,0.0,0,13,1,2,0.0
2018-02-13 01:00:00,0.0,90.0,90.0,1001.9,-0.1,4.6,0.0,1,13,1,2,0.0
2018-02-13 02:00:00,0.0,60.0,92.0,1002.3,0.2,5.2,0.0,2,13,1,2,0.0
2018-02-13 03:00:00,0.0,90.0,96.0,1002.4,-0.1,4.8,0.0,3,13,1,2,0.0
2018-02-13 04:00:00,0.0,90.0,98.0,1002.4,-0.1,4.0,0.0,4,13,1,2,0.0
2018-02-13 05:00:00,0.0,90.0,97.0,1002.4,0.0,4.1,0.0,5,13,1,2,0.0
2018-02-13 06:00:00,0.0,50.0,97.0,1003.1,-0.5,4.2,0.0,6,13,1,2,0.0
2018-02-13 07:00:00,188.8,90.0,96.0,1003.7,-0.5,4.2,29.5,7,13,1,2,0.0
2018-02-13 08:00:00,1387.2,90.0,96.0,1004.1,-0.2,5.3,56.0,8,13,1,2,0.0
2018-02-13 09:00:00,742.4,100.0,96.0,1004.4,0.1,4.3,19.0,9,13,1,2,0.0
2018-02-13 10:00:00,1052.8,100.0,95.0,1004.4,0.5,3.3,6.5,10,13,1,2,0.0
2018-02-13 11:00:00,5897.6,100.0,94.0,1004.7,0.8,3.6,37.0,11,13,1,2,0.0
2018-02-13 12:00:00,7319.2,100.0,90.0,1004.7,1.2,3.7,5.0,12,13,1,2,0.0
2018-02-13 13:00:00,6082.2,90.0,90.0,1004.9,1.2,3.5,1.0,13,13,1,2,0.0
2018-02-13 14:00:00,4120.8,100.0,91.0,1005.3,0.8,4.0,2.5,14,13,1,2,0.0
2018-02-13 15:00:00,3791.8,100.0,91.0,1005.8,0.6,3.1,5.5,15,13,1,2,0.0
2018-02-13 16:00:00,1470.4,100.0,93.0,1006.3,0.0,3.2,0.0,16,13,1,2,0.0
2018-02-13 17:00:00,2256.8,100.0,95.0,1006.6,0.0,2.5,0.0,17,13,1,2,0.0
2018-02-13 18:00:00,4280.0,60.0,96.0,1007.0,-0.1,2.4,0.0,18,13,1,2,0.0
2018-02-13 19:00:00,2704.0,0.0,97.0,1007.2,-0.5,2.4,0.0,19,13,1,2,0.0
2018-02-13 20:00:00,1424.8,0.0,98.0,1007.5,-0.9,2.3,0.0,20,13,1,2,0.0
2018-02-13 21:00:00,372.0,0.0,98.0,1007.9,-1.0,2.7,0.0,21,13,1,2,0.0
2018-02-13 22:00:00,0.0,0.0,98.0,1008.4,-1.3,2.3,0.0,22,13,1,2,0.0
2018-02-13 23:00:00,0.0,0.0,98.0,1008.8,-2.1,2.3,0.0,23,13,1,2,0.0
2018-02-14 00:00:00,0.0,0.0,98.0,1009.0,-1.8,2.3,0.0,0,14,2,2,0.0
2018-02-14 01:00:00,0.0,0.0,98.0,1009.2,-2.8,2.0,0.0,1,14,2,2,0.0
2018-02-14 02:00:00,0.0,0.0,98.0,1009.4,-2.8,1.8,0.0,2,14,2,2,0.0
2018-02-14 03:00:00,0.0,0.0,98.0,1009.9,-2.1,2.7,0.0,3,14,2,2,0.0
2018-02-14 04:00:00,0.0,0.0,98.0,1010.2,-2.2,2.3,0.0,4,14,2,2,0.0
2018-02-14 05:00:00,0.0,0.0,97.0,1010.6,-2.4,2.6,0.0,5,14,2,2,0.0
2018-02-14 06:00:00,0.0,0.0,96.0,1011.2,-2.3,2.4,0.0,6,14,2,2,0.0
2018-02-14 07:00:00,614.4,0.0,92.0,1011.7,-1.9,2.6,54.5,7,14,2,2,0.0
2018-02-14 08:00:00,2087.2,0.0,89.0,1012.5,-0.1,3.6,60.0,8,14,2,2,0.0
2018-02-14 09:00:00,1506.4,0.0,81.0,1012.7,0.9,5.1,60.0,9,14,2,2,0.0
2018-02-14 10:00:00,3124.8,0.0,73.0,1012.7,1.9,5.4,60.0,10,14,2,2,0.0
2018-02-14 11:00:00,4439.2,0.0,69.0,1012.8,2.4,6.7,60.0,11,14,2,2,0.0
2018-02-14 12:00:00,8161.6,0.0,69.0,1012.7,2.6,6.4,60.0,12,14,2,2,0.0
2018-02-14 13:00:00,6111.4,0.0,60.0,1012.5,2.8,7.5,60.0,13,14,2,2,0.0
2018-02-14 14:00:00,4239.0,0.0,63.0,1012.8,2.5,7.5,60.0,14,14,2,2,0.0
2018-02-14 15:00:00,5466.2,0.0,69.0,1013.1,1.5,6.5,27.0,15,14,2,2,0.0
2018-02-14 16:00:00,1560.0,10.0,81.0,1013.3,0.8,5.7,0.0,16,14,2,2,0.0
2018-02-14 17:00:00,4001.36,50.0,78.0,1013.0,0.7,6.8,0.0,17,14,2,2,0.0
2018-02-14 18:00:00,5048.8,75.0,76.0,1012.7,0.8,8.3,0.0,18,14,2,2,0.0
2018-02-14 19:00:00,5512.6,100.0,76.0,1012.7,1.0,8.4,0.0,19,14,2,2,0.0
2018-02-14 20:00:00,2995.2,0.0,80.0,1012.1,0.9,8.2,0.0,20,14,2,2,0.0
2018-02-14 21:00:00,2336.8,50.0,78.0,1011.6,0.8,8.4,0.0,21,14,2,2,0.0
2018-02-14 22:00:00,1036.0,75.0,78.0,1011.5,0.7,9.2,0.0,22,14,2,2,0.0
2018-02-14 23:00:00,48.0,90.0,78.0,1011.0,0.7,9.3,0.0,23,14,2,2,0.0
2018-02-15 00:00:00,0.0,90.0,80.0,1010.7,0.6,9.0,0.0,0,15,3,2,0.0
2018-02-15 01:00:00,0.0,100.0,82.0,1010.1,0.6,9.5,0.0,1,15,3,2,0.0
2018-02-15 02:00:00,0.0,90.0,83.0,1009.6,0.4,9.6,0.0,2,15,3,2,0.0
2018-02-15 03:00:00,0.0,90.0,82.0,1009.1,0.3,9.7,0.0,3,15,3,2,0.0
2018-02-15 04:00:00,0.0,90.0,85.0,1008.9,0.2,9.7,0.0,4,15,3,2,0.0
2018-02-15 05:00:00,0.0,100.0,82.0,1008.6,0.0,9.8,0.0,5,15,3,2,0.0
2018-02-15 06:00:00,0.0,100.0,80.0,1007.9,0.1,10.1,0.0,6,15,3,2,0.0
2018-02-15 07:00:00,43.2,90.0,82.0,1007.1,0.1,10.7,0.0,7,15,3,2,0.0
2018-02-15 08:00:00,1916.0,90.0,82.0,1006.6,0.2,11.3,0.0,8,15,3,2,0.0
2018-02-15 09:00:00,2238.4,90.0,84.0,1006.2,0.0,11.7,0.0,9,15,3,2,0.0
2018-02-15 10:00:00,1776.0,90.0,83.0,1005.3,0.1,11.9,0.0,10,15,3,2,0.0
2018-02-15 11:00:00,4374.4,90.0,78.0,1005.0,0.4,11.8,0.0,11,15,3,2,0.0
2018-02-15 12:00:00,7588.8,100.0,74.0,1004.3,0.4,11.2,0.0,12,15,3,2,0.0
2018-02-15 13:00:00,4884.8,100.0,92.0,1004.2,0.1,11.6,0.0,13,15,3,2,0.0
2018-02-15 14:00:00,4964.8,100.0,95.0,1003.4,-0.8,10.0,0.0,14,15,3,2,0.0
2018-02-15 15:00:00,1894.4,100.0,95.0,1003.1,-0.7,10.5,0.0,15,15,3,2,0.0
2018-02-15 16:00:00,3192.0,100.0,96.0,1002.9,-0.7,8.5,0.0,16,15,3,2,0.0
2018-02-15 17:00:00,2456.6,100.0,98.0,1002.8,-0.6,9.0,0.0,17,15,3,2,0.0
2018-02-15 18:00:00,2943.2,100.0,100.0,1002.6,-0.6,10.2,0.0,18,15,3,2,0.0
2018-02-15 19:00:00,1919.6,100.0,100.0,1002.5,-0.6,8.4,0.0,19,15,3,2,0.0
2018-02-15 20:00:00,1063.8,100.0,100.0,1002.3,-0.3,6.8,0.0,20,15,3,2,0.0
2018-02-15 21:00:00,1320.8,100.0,100.0,1002.4,0.0,5.5,0.0,21,15,3,2,0.0
2018-02-15 22:00:00,997.6,100.0,100.0,1003.0,0.2,4.2,0.0,22,15,3,2,0.0
2018-02-15 23:00:00,5099.2,90.0,100.0,1003.3,0.5,3.2,0.0,23,15,3,2,0.0
2018-02-16 00:00:00,886.4,50.0,99.0,1003.6,0.6,4.2,0.0,0,16,4,2,0.0
2018-02-16 01:00:00,0.0,0.0,96.0,1003.9,0.8,3.7,0.0,1,16,4,2,0.0
2018-02-16 02:00:00,0.0,0.0,97.0,1004.6,-0.1,2.8,0.0,2,16,4,2,0.0
2018-02-16 03:00:00,0.0,10.0,97.0,1005.1,-1.0,2.7,0.0,3,16,4,2,0.0
2018-02-16 04:00:00,0.0,0.0,96.0,1005.7,-0.9,3.3,0.0,4,16,4,2,0.0
2018-02-16 05:00:00,0.0,60.0,96.0,1006.0,-0.6,3.2,0.0,5,16,4,2,0.0
2018-02-16 06:00:00,0.0,90.0,96.0,1006.4,0.0,4.4,0.0,6,16,4,2,0.0
2018-02-16 07:00:00,564.0,100.0,95.0,1006.9,0.7,4.1,7.5,7,16,4,2,0.0
2018-02-16 08:00:00,2604.8,90.0,94.0,1007.4,1.1,5.5,39.0,8,16,4,2,0.0
2018-02-16 09:00:00,1156.0,90.0,91.0,1007.6,1.7,5.3,58.5,9,16,4,2,0.0
2018-02-16 10:00:00,4795.2,100.0,93.0,1008.0,2.8,5.1,45.5,10,16,4,2,0.0
2018-02-16 11:00:00,5888.92,90.0,92.0,1008.3,3.3,5.3,19.5,11,16,4,2,0.0
2018-02-16 12:00:00,8048.8,90.0,87.0,1008.7,4.2,5.8,3.5,12,16,4,2,0.0
2018-02-16 13:00:00,7459.8,100.0,90.0,1009.6,4.6,5.9,29.5,13,16,4,2,0.0
2018-02-16 14:00:00,7284.36,90.0,88.0,1010.4,4.4,5.1,42.0,14,16,4,2,0.0
2018-02-16 15:00:00,4641.2,100.0,92.0,1011.5,3.7,4.7,7.5,15,16,4,2,0.0
2018-02-16 16:00:00,2671.0,100.0,92.0,1012.7,3.3,3.6,0.0,16,16,4,2,0.0
2018-02-16 17:00:00,2766.4,100.0,90.0,1013.5,3.0,2.8,0.0,17,16,4,2,0.0
2018-02-16 18:00:00,5455.0,100.0,95.0,1014.1,2.6,2.4,0.0,18,16,4,2,0.0
2018-02-16 19:00:00,3877.6,100.0,97.0,1014.5,2.3,1.9,0.0,19,16,4,2,0.0
2018-02-16 20:00:00,2675.2,100.0,98.0,1015.1,2.1,2.0,0.0,20,16,4,2,0.0
2018-02-16 21:00:00,5016.0,100.0,99.0,1015.5,2.2,2.1,0.0,21,16,4,2,0.0
2018-02-16 22:00:00,2744.0,100.0,99.0,1015.8,2.2,2.0,0.0,22,16,4,2,0.0
2018-02-16 23:00:00,2199.2,100.0,99.0,1016.2,1.9,2.0,0.0,23,16,4,2,0.0
2018-02-17 00:00:00,363.2,90.0,98.0,1016.5,2.0,2.2,0.0,0,17,5,2,1.0
2018-02-17 01:00:00,0.0,90.0,99.0,1016.7,1.9,2.2,0.0,1,17,5,2,1.0
2018-02-17 02:00:00,0.0,0.0,99.0,1016.6,1.4,2.3,0.0,2,17,5,2,1.0
2018-02-17 03:00:00,0.0,90.0,100.0,1016.7,0.5,2.2,0.0,3,17,5,2,1.0
2018-02-17 04:00:00,0.0,90.0,100.0,1016.8,-0.8,1.3,0.0,4,17,5,2,1.0
2018-02-17 05:00:00,0.0,90.0,100.0,1016.7,-1.3,1.0,0.0,5,17,5,2,1.0
2018-02-17 06:00:00,0.0,100.0,100.0,1016.9,-0.9,1.0,0.0,6,17,5,2,1.0
2018-02-17 07:00:00,0.0,100.0,100.0,1017.0,0.5,1.8,0.0,7,17,5,2,1.0
2018-02-17 08:00:00,624.8,100.0,96.0,1017.2,1.0,1.9,0.0,8,17,5,2,1.0
2018-02-17 09:00:00,5416.4,100.0,78.0,1017.4,2.2,2.8,0.0,9,17,5,2,1.0
2018-02-17 10:00:00,4678.4,100.0,68.0,1017.7,3.6,2.9,0.0,10,17,5,2,1.0
2018-02-17 11:00:00,5508.0,90.0,62.0,1017.6,4.2,2.3,0.0,11,17,5,2,1.0
2018-02-17 12:00:00,9648.4,100.0,63.0,1017.7,4.2,2.5,0.0,12,17,5,2,1.0
2018-02-17 13:00:00,10053.0,100.0,59.0,1017.7,4.1,2.2,0.0,13,17,5,2,1.0
2018-02-17 14:00:00,5910.4,100.0,68.0,1017.7,4.1,1.6,0.0,14,17,5,2,1.0
2018-02-17 15:00:00,2851.0,90.0,65.0,1017.8,3.4,1.6,0.0,15,17,5,2,1.0
2018-02-17 16:00:00,3134.4,25.0,75.0,1018.0,2.3,1.3,0.0,16,17,5,2,1.0
2018-02-17 17:00:00,2722.4,25.0,86.0,1018.5,0.3,1.4,0.0,17,17,5,2,1.0
2018-02-17 18:00:00,3520.6,90.0,90.0,1018.8,-0.9,0.7,0.0,18,17,5,2,1.0
2018-02-17 19:00:00,4105.6,100.0,84.0,1019.0,-0.2,0.6,0.0,19,17,5,2,1.0
2018-02-17 20:00:00,2179.48,100.0,86.0,1019.1,0.1,0.6,0.0,20,17,5,2,1.0
2018-02-17 21:00:00,7928.8,100.0,87.0,1019.4,0.5,0.9,0.0,21,17,5,2,1.0
2018-02-17 22:00:00,4363.2,100.0,85.0,1019.4,0.4,0.6,0.0,22,17,5,2,1.0
2018-02-17 23:00:00,0.0,100.0,84.0,1019.5,0.5,0.8,0.0,23,17,5,2,1.0
2018-02-18 00:00:00,0.0,40.0,91.0,1019.6,-0.1,0.6,0.0,0,18,6,2,1.0
2018-02-18 01:00:00,0.0,40.0,96.0,1019.6,-1.9,0.5,0.0,1,18,6,2,1.0
2018-02-18 02:00:00,0.0,90.0,91.0,1019.5,-1.2,3.4,0.0,2,18,6,2,1.0
2018-02-18 03:00:00,0.0,90.0,90.0,1019.5,0.3,3.7,0.0,3,18,6,2,1.0
2018-02-18 04:00:00,0.0,90.0,86.0,1019.3,-0.2,3.9,0.0,4,18,6,2,1.0
2018-02-18 05:00:00,0.0,50.0,89.0,1019.3,-0.5,3.7,0.0,5,18,6,2,1.0
2018-02-18 06:00:00,0.0,90.0,87.0,1019.4,-0.5,3.4,0.0,6,18,6,2,1.0
2018-02-18 07:00:00,0.0,90.0,84.0,1019.3,0.0,3.7,0.0,7,18,6,2,1.0
2018-02-18 08:00:00,0.0,90.0,89.0,1019.2,0.1,4.6,0.0,8,18,6,2,1.0
2018-02-18 09:00:00,1732.8,90.0,94.0,1019.3,-0.5,5.0,0.0,9,18,6,2,1.0
