Datetime,cross_cafe,cloud_cover,humidity,precip_dur_past1h,precip_past1h,temp_dew,temp_dry,temp_max_past1h,temp_mean_past1h,temp_min_past1h,wind_dir,wind_max_per10min_past1h,wind_speed,wind_speed_past1h,sun_last1h_glob,hour,day_of_month,day_of_week,month,is_weekend
2019-03-16 22:00:00,4541.6,100.0,93.0,16.0,0.9,6.2,7.4,7.4,7.2,7.1,220.0,8.3,8.2,7.6,0.0,22,16,5,3,1.0
2019-03-16 23:00:00,0.0,100.0,92.0,19.0,1.6,6.2,7.4,7.5,7.3,7.1,221.0,9.5,9.0,8.6,0.0,23,16,5,3,1.0
2019-03-17 00:00:00,0.0,100.0,93.0,12.0,0.5,6.3,7.4,7.6,7.5,7.3,223.0,10.3,9.8,9.6,0.0,0,17,6,3,1.0
2019-03-17 01:00:00,0.0,100.0,95.0,0.0,0.0,6.4,7.3,7.4,7.3,7.1,219.0,9.8,9.3,9.0,0.0,1,17,6,3,1.0
2019-03-17 02:00:00,0.0,100.0,94.0,0.0,0.0,6.2,7.1,7.4,7.2,7.1,221.0,9.5,8.5,8.9,0.0,2,17,6,3,1.0
2019-03-17 03:00:00,0.0,90.0,88.0,0.0,0.0,5.2,7.1,7.4,7.2,6.9,227.0,10.2,7.2,8.8,0.0,3,17,6,3,1.0
2019-03-17 04:00:00,0.0,100.0,80.0,0.0,0.0,2.8,5.9,7.1,6.5,5.9,243.0,8.3,7.1,7.7,0.0,4,17,6,3,1.0
2019-03-17 05:00:00,0.0,90.0,82.0,0.0,0.0,2.0,4.9,5.9,5.3,4.8,234.0,9.1,7.2,7.9,0.0,5,17,6,3,1.0
2019-03-17 06:00:00,0.0,90.0,80.0,0.0,0.0,1.6,4.8,5.0,4.8,4.6,234.0,9.1,8.4,8.2,0.0,6,17,6,3,1.0
2019-03-17 07:00:00,0.0,90.0,78.0,0.0,0.0,1.4,4.8,5.3,5.0,4.7,238.0,8.9,8.8,8.1,34.0,7,17,6,3,1.0
2019-03-17 08:00:00,156.0,90.0,71.0,0.0,0.0,0.7,5.4,5.9,5.4,4.8,239.0,10.8,9.3,9.5,38.0,8,17,6,3,1.0
2019-03-17 09:00:00,564.0,60.0,78.0,4.0,0.2,2.1,5.7,5.7,4.5,3.5,232.0,9.7,9.2,8.3,20.5,9,17,6,3,1.0
2019-03-17 10:00:00,1888.4,60.0,72.0,0.0,0.0,1.5,6.3,6.3,5.7,4.9,237.0,11.7,10.3,10.5,31.5,10,17,6,3,1.0
2019-03-17 11:00:00,5426.6,50.0,66.0,0.0,0.0,0.5,6.4,6.6,6.3,5.9,241.0,11.8,11.3,11.1,40.0,11,17,6,3,1.0
2019-03-17 12:00:00,3118.0,60.0,69.0,0.0,0.0,1.2,6.6,7.1,6.5,5.7,235.0,12.7,12.7,11.1,25.5,12,17,6,3,1.0
2019-03-17 13:00:00,2787.2,90.0,66.0,0.0,0.0,0.8,6.7,6.9,6.6,6.2,241.0,13.1,11.1,11.4,28.0,13,17,6,3,1.0
2019-03-17 14:00:00,2905.6,90.0,69.0,0.0,0.0,0.8,6.1,7.0,6.5,6.0,237.0,13.0,12.1,11.7,27.5,14,17,6,3,1.0
2019-03-17 15:00:00,1730.4,90.0,72.0,0.0,0.0,1.2,5.9,6.5,6.1,5.8,238.0,13.0,12.4,11.5,19.5,15,17,6,3,1.0
2019-03-17 16:00:00,925.76,100.0,88.0,16.0,1.4,2.2,4.0,5.9,4.8,3.9,242.0,13.0,8.4,10.3,7.5,16,17,6,3,1.0
2019-03-17 17:00:00,486.2,90.0,89.0,27.0,2.7,2.2,3.8,4.0,3.5,3.3,238.0,10.1,8.0,7.8,0.0,17,17,6,3,1.0
2019-03-17 18:00:00,1693.88,90.0,88.0,0.0,0.0,2.2,4.1,4.4,4.1,3.8,236.0,10.2,9.1,9.2,0.0,18,17,6,3,1.0
2019-03-17 19:00:00,0.0,90.0,84.0,0.0,0.0,2.0,4.4,4.4,4.2,4.0,234.0,10.0,9.3,9.0,0.0,19,17,6,3,1.0
2019-03-17 20:00:00,0.0,90.0,83.0,0.0,0.0,1.9,4.4,4.6,4.4,4.2,231.0,9.9,9.3,9.0,0.0,20,17,6,3,1.0
2019-03-17 21:00:00,0.0,75.0,86.0,4.0,0.6,1.6,3.8,4.6,3.8,2.6,240.0,10.1,7.4,7.3,0.0,21,17,6,3,1.0
2019-03-17 22:00:00,0.0,90.0,88.0,0.0,0.0,1.5,3.3,4.0,3.6,3.3,243.0,9.3,6.1,7.8,0.0,22,17,6,3,1.0
2019-03-17 23:00:00,0.0,90.0,86.0,1.0,0.1,1.5,3.6,3.8,3.5,3.2,246.0,8.0,5.9,6.7,0.0,23,17,6,3,1.0
2019-03-18 00:00:00,0.0,90.0,87.0,0.0,0.0,1.6,3.6,4.0,3.8,3.5,245.0,7.6,7.2,7.2,0.0,0,18,0,3,0.0
2019-03-18 01:00:00,0.0,90.0,87.0,3.0,0.1,1.7,3.7,3.8,3.6,3.3,240.0,8.0,7.2,7.2,0.0,1,18,0,3,0.0
2019-03-18 02:00:00,0.0,90.0,83.0,0.0,0.0,1.0,3.5,4.0,3.7,3.4,258.0,8.5,6.4,7.4,0.0,2,18,0,3,0.0
2019-03-18 03:00:00,0.0,90.0,82.0,0.0,0.0,0.8,3.5,3.8,3.5,3.3,252.0,6.6,5.9,6.0,0.0,3,18,0,3,0.0
2019-03-18 04:00:00,0.0,90.0,82.0,0.0,0.0,0.5,3.2,3.6,3.2,2.9,258.0,5.9,5.2,5.1,0.0,4,18,0,3,0.0
2019-03-18 05:00:00,0.0,100.0,78.0,0.0,0.0,0.3,3.8,3.9,3.5,3.1,268.0,5.3,4.5,4.6,0.0,5,18,0,3,0.0
2019-03-18 06:00:00,0.0,40.0,77.0,0.0,0.0,0.7,4.4,4.3,4.0,3.7,286.0,5.1,4.6,4.6,0.0,6,18,0,3,0.0
2019-03-18 07:00:00,213.6,0.0,74.0,0.0,0.0,0.7,4.9,5.0,4.6,4.2,294.0,5.8,4.6,5.0,20.0,7,18,0,3,0.0
2019-03-18 08:00:00,1068.0,90.0,70.0,0.0,0.0,0.4,5.4,6.2,5.3,4.8,302.0,5.2,4.3,4.6,40.5,8,18,0,3,0.0
2019-03-18 09:00:00,1191.2,90.0,60.0,0.0,0.0,-0.6,6.5,6.5,5.8,5.3,303.0,6.0,5.1,5.0,37.0,9,18,0,3,0.0
2019-03-18 10:00:00,819.6,90.0,60.0,0.0,0.0,-1.0,6.3,7.3,6.7,6.2,306.0,5.1,4.7,4.5,39.0,10,18,0,3,0.0
2019-03-18 11:00:00,2413.8,90.0,53.0,0.0,0.0,-2.6,6.4,6.9,6.5,6.2,312.0,5.0,4.8,4.4,18.5,11,18,0,3,0.0
2019-03-18 12:00:00,4808.2,60.0,47.0,0.0,0.0,-3.0,7.6,8.4,7.0,6.3,322.0,5.4,4.5,4.5,45.5,12,18,0,3,0.0
2019-03-18 13:00:00,6655.2,25.0,42.0,0.0,0.0,-4.5,7.7,8.2,7.5,6.4,304.0,6.4,6.3,5.5,9.5,13,18,0,3,0.0
2019-03-18 14:00:00,3743.2,0.0,42.0,0.0,0.0,-4.4,7.8,7.9,7.7,7.5,328.0,7.3,5.3,5.8,45.5,14,18,0,3,0.0
2019-03-18 15:00:00,2056.0,0.0,42.0,0.0,0.0,-4.6,7.3,8.2,7.7,7.3,313.0,5.4,5.1,4.7,51.0,15,18,0,3,0.0
2019-03-18 16:00:00,1858.4,10.0,48.0,0.0,0.0,-3.5,6.7,7.5,7.1,6.6,296.0,5.4,3.1,4.1,48.0,16,18,0,3,0.0
2019-03-18 17:00:00,2290.4,0.0,59.0,0.0,0.0,-2.4,4.8,6.7,5.6,4.8,275.0,3.1,2.7,2.6,0.0,17,18,0,3,0.0
2019-03-18 18:00:00,1817.92,0.0,67.0,0.0,0.0,-1.5,4.1,4.8,4.3,4.0,286.0,2.7,2.5,2.4,0.0,18,18,0,3,0.0
2019-03-18 19:00:00,2289.6,0.0,81.0,0.0,0.0,0.3,3.3,4.2,3.6,3.3,283.0,3.0,2.7,2.6,0.0,19,18,0,3,0.0
2019-03-18 20:00:00,1024.0,0.0,87.0,0.0,0.0,0.8,2.8,3.4,3.1,2.7,279.0,3.2,2.7,2.8,0.0,20,18,0,3,0.0
2019-03-18 21:00:00,48.0,0.0,90.0,0.0,0.0,1.0,2.4,2.9,2.6,2.3,270.0,2.9,2.4,2.7,0.0,21,18,0,3,0.0
2019-03-18 22:00:00,0.0,100.0,93.0,0.0,0.0,0.8,1.8,2.4,1.8,1.5,291.0,2.6,1.2,2.2,0.0,22,18,0,3,0.0
2019-03-18 23:00:00,0.0,90.0,96.0,0.0,0.0,0.2,0.7,1.9,1.2,0.5,293.0,2.0,1.4,1.1,0.0,23,18,0,3,0.0
2019-03-19 00:00:00,0.0,0.0,97.0,0.0,0.0,-0.8,-0.3,1.0,0.3,-0.3,302.0,1.6,1.3,1.0,0.0,0,19,1,3,0.0
2019-03-19 01:00:00,0.0,0.0,98.0,0.0,0.0,-1.1,-0.8,0.3,-0.3,-0.9,305.0,1.4,1.0,1.0,0.0,1,19,1,3,0.0
2019-03-19 02:00:00,0.0,0.0,99.0,0.0,0.0,-1.1,-0.9,-0.6,-1.0,-1.6,293.0,1.6,1.6,1.2,0.0,2,19,1,3,0.0
2019-03-19 03:00:00,0.0,40.0,99.0,0.0,0.0,-1.6,-1.5,-0.8,-1.4,-1.9,280.0,1.6,0.9,1.2,0.0,3,19,1,3,0.0
2019-03-19 04:00:00,0.0,25.0,99.0,0.0,0.0,-2.0,-1.9,-1.5,-2.0,-2.5,276.0,1.5,1.1,1.0,0.0,4,19,1,3,0.0
2019-03-19 05:00:00,0.0,0.0,99.0,0.0,0.0,-1.9,-1.7,-1.7,-2.1,-2.6,283.0,1.5,0.9,1.1,5.5,5,19,1,3,0.0
2019-03-19 06:00:00,0.0,0.0,97.0,0.0,0.0,0.2,0.5,0.6,-0.7,-1.8,297.0,1.2,1.0,1.0,60.0,6,19,1,3,0.0
2019-03-19 07:00:00,213.6,0.0,77.0,0.0,0.0,-0.6,3.1,3.1,1.8,0.5,295.0,2.0,1.6,1.5,60.0,7,19,1,3,0.0
2019-03-19 08:00:00,1312.0,0.0,70.0,0.0,0.0,-0.7,4.4,4.8,4.0,3.1,271.0,2.3,2.1,1.9,60.0,8,19,1,3,0.0
2019-03-19 09:00:00,1162.4,0.0,50.0,0.0,0.0,-3.5,6.1,6.3,5.5,4.4,307.0,2.6,2.3,2.3,60.0,9,19,1,3,0.0
2019-03-19 10:00:00,3705.2,10.0,49.0,0.0,0.0,-3.0,6.9,7.0,6.5,6.0,298.0,3.7,2.7,2.6,60.0,10,19,1,3,0.0
2019-03-19 11:00:00,4857.8,50.0,48.0,0.0,0.0,-3.1,7.3,7.8,7.2,6.7,273.0,3.2,3.0,2.7,57.0,11,19,1,3,0.0
2019-03-19 12:00:00,4040.0,25.0,46.0,0.0,0.0,-3.7,7.2,7.9,7.5,7.0,270.0,3.1,2.9,2.7,60.0,12,19,1,3,0.0
2019-03-19 13:00:00,5408.0,0.0,41.0,0.0,0.0,-4.2,8.3,8.3,8.0,7.2,273.0,3.0,2.5,2.4,55.0,13,19,1,3,0.0
2019-03-19 14:00:00,5608.8,40.0,43.0,0.0,0.0,-3.0,8.8,8.8,8.3,7.6,283.0,4.1,2.6,3.0,60.0,14,19,1,3,0.0
2019-03-19 15:00:00,2156.16,0.0,43.0,0.0,0.0,-3.1,8.8,9.0,8.6,8.4,278.0,3.3,2.2,2.7,60.0,15,19,1,3,0.0
2019-03-19 16:00:00,2599.52,0.0,55.0,0.0,0.0,-1.3,7.2,8.8,8.1,7.2,281.0,3.2,2.8,2.7,56.5,16,19,1,3,0.0
2019-03-19 17:00:00,2394.24,0.0,60.0,0.0,0.0,-2.0,5.1,7.3,5.9,5.1,277.0,3.0,2.5,2.4,0.0,17,19,1,3,0.0
2019-03-19 18:00:00,2511.52,0.0,69.0,0.0,0.0,-1.1,4.0,5.2,4.5,3.8,254.0,2.8,2.7,2.4,0.0,18,19,1,3,0.0
2019-03-19 19:00:00,3759.0,25.0,76.0,0.0,0.0,-0.4,3.4,4.2,3.8,3.3,258.0,3.3,2.5,2.7,0.0,19,19,1,3,0.0
2019-03-19 20:00:00,1087.6,0.0,85.0,0.0,0.0,-0.5,1.7,3.4,2.7,1.7,229.0,2.7,2.2,2.4,0.0,20,19,1,3,0.0
2019-03-19 21:00:00,884.8,0.0,87.0,0.0,0.0,-0.9,1.1,2.1,1.5,0.9,228.0,2.7,2.6,2.1,0.0,21,19,1,3,0.0
2019-03-19 22:00:00,0.0,75.0,86.0,0.0,0.0,-0.2,1.8,1.9,1.6,1.1,240.0,3.9,3.4,3.3,0.0,22,19,1,3,0.0
2019-03-19 23:00:00,0.0,90.0,88.0,0.0,0.0,0.4,2.3,2.4,2.0,1.6,228.0,4.7,4.5,3.5,0.0,23,19,1,3,0.0
2019-03-20 00:00:00,0.0,90.0,88.0,0.0,0.0,0.8,2.7,2.7,2.4,2.2,227.0,4.5,3.1,3.9,0.0,0,20,2,3,0.0
2019-03-20 01:00:00,0.0,100.0,84.0,0.0,0.0,0.8,3.3,3.3,2.9,2.6,243.0,3.7,3.7,3.3,0.0,1,20,2,3,0.0
2019-03-20 02:00:00,0.0,90.0,86.0,0.0,0.0,1.8,4.0,4.0,3.6,3.2,224.0,5.0,5.0,4.5,0.0,2,20,2,3,0.0
2019-03-20 03:00:00,0.0,100.0,89.0,0.0,0.0,3.0,4.7,4.7,4.3,3.9,222.0,6.4,6.2,5.6,0.0,3,20,2,3,0.0
2019-03-20 04:00:00,0.0,100.0,92.0,0.0,0.0,3.5,4.7,4.8,4.7,4.5,220.0,6.2,5.4,5.6,0.0,4,20,2,3,0.0
2019-03-20 05:00:00,0.0,100.0,93.0,0.0,0.0,3.8,4.9,4.9,4.7,4.6,223.0,5.6,5.4,5.0,0.0,5,20,2,3,0.0
2019-03-20 06:00:00,0.0,100.0,96.0,0.0,0.0,4.8,5.4,5.5,5.1,4.8,229.0,5.7,4.3,4.8,0.0,6,20,2,3,0.0
2019-03-20 07:00:00,434.4,100.0,96.0,0.0,0.0,5.9,6.5,6.6,6.2,5.4,246.0,5.4,4.7,4.5,0.0,7,20,2,3,0.0
2019-03-20 08:00:00,1866.4,100.0,97.0,0.0,0.0,6.6,7.0,7.0,6.7,6.5,252.0,4.7,4.1,4.4,0.0,8,20,2,3,0.0
2019-03-20 09:00:00,1620.0,100.0,92.0,0.0,0.0,6.4,7.7,7.9,7.4,6.9,264.0,4.8,4.3,4.4,0.0,9,20,2,3,0.0
2019-03-20 10:00:00,763.0,100.0,94.0,0.0,0.0,6.9,7.9,8.1,7.9,7.7,257.0,4.9,4.0,4.3,1.5,10,20,2,3,0.0
2019-03-20 11:00:00,3045.0,100.0,94.0,0.0,0.0,7.3,8.3,8.3,7.8,7.6,258.0,4.1,3.5,3.5,0.0,11,20,2,3,0.0
2019-03-20 12:00:00,1742.8,90.0,77.0,0.0,0.0,6.2,10.2,10.2,9.2,8.2,270.0,4.3,3.6,3.6,0.0,12,20,2,3,0.0
2019-03-20 13:00:00,2360.4,50.0,74.0,0.0,0.0,6.1,10.6,10.9,10.2,9.9,267.0,5.1,3.7,4.3,7.5,13,20,2,3,0.0
2019-03-20 14:00:00,3309.6,90.0,75.0,0.0,0.0,6.0,10.3,10.9,10.5,10.2,266.0,4.6,3.0,3.9,21.5,14,20,2,3,0.0
2019-03-20 15:00:00,2943.6,10.0,67.0,0.0,0.0,4.5,10.4,10.9,10.5,10.2,299.0,3.0,2.7,2.6,12.0,15,20,2,3,0.0
2019-03-20 16:00:00,1403.2,0.0,72.0,0.0,0.0,4.5,9.3,10.4,9.9,9.2,290.0,2.9,2.1,2.4,44.0,16,20,2,3,0.0
2019-03-20 17:00:00,4568.8,0.0,78.0,0.0,0.0,4.1,7.8,9.3,8.5,7.8,253.0,2.1,1.7,1.6,0.0,17,20,2,3,0.0
2019-03-20 18:00:00,2173.6,90.0,81.0,0.0,0.0,4.5,7.5,7.9,7.5,7.1,240.0,2.6,2.6,2.1,0.0,18,20,2,3,0.0
2019-03-20 19:00:00,1019.08,60.0,94.0,0.0,0.0,5.1,6.1,7.5,6.6,5.9,235.0,3.3,2.2,2.6,0.0,19,20,2,3,0.0
2019-03-20 20:00:00,800.0,90.0,94.0,0.0,0.0,5.8,6.7,6.7,6.5,6.1,244.0,3.2,3.2,2.7,0.0,20,20,2,3,0.0
2019-03-20 21:00:00,377.6,100.0,95.0,0.0,0.0,6.0,6.8,6.9,6.8,6.6,238.0,3.1,1.9,2.6,0.0,21,20,2,3,0.0
2019-03-20 22:00:00,0.0,100.0,97.0,0.0,0.0,6.0,6.5,6.9,6.6,6.4,218.0,4.0,4.0,3.1,0.0,22,20,2,3,0.0
2019-03-20 23:00:00,0.0,100.0,97.0,0.0,0.0,6.0,6.5,6.7,6.6,6.4,232.0,5.1,5.0,4.3,0.0,23,20,2,3,0.0
2019-03-21 00:00:00,0.0,100.0,95.0,0.0,0.0,6.0,6.7,7.0,6.7,6.5,236.0,5.6,4.0,4.5,0.0,0,21,3,3,0.0
2019-03-21 01:00:00,0.0,100.0,96.0,0.0,0.0,6.7,7.3,7.3,7.1,6.7,234.0,5.0,4.7,4.7,0.0,1,21,3,3,0.0
2019-03-21 02:00:00,0.0,100.0,97.0,0.0,0.0,6.9,7.4,7.5,7.3,7.2,227.0,5.4,5.0,4.9,0.0,2,21,3,3,0.0
2019-03-21 03:00:00,0.0,100.0,96.0,0.0,0.0,7.1,7.6,7.7,7.5,7.3,234.0,5.6,5.1,4.8,0.0,3,21,3,3,0.0
2019-03-21 04:00:00,0.0,100.0,97.0,0.0,0.0,6.9,7.4,7.7,7.6,7.3,232.0,6.6,6.5,5.7,0.0,4,21,3,3,0.0
2019-03-21 05:00:00,0.0,100.0,97.0,0.0,0.0,7.1,7.6,7.7,7.5,7.3,231.0,6.5,5.8,5.5,0.0,5,21,3,3,0.0
2019-03-21 06:00:00,0.0,100.0,95.0,0.0,0.0,7.4,8.1,8.2,7.7,7.5,237.0,5.8,5.7,5.0,0.0,6,21,3,3,0.0
2019-03-21 07:00:00,695.2,100.0,91.0,0.0,0.0,7.8,9.2,9.2,8.6,8.1,243.0,6.1,5.5,5.6,2.5,7,21,3,3,0.0
2019-03-21 08:00:00,1540.8,90.0,87.0,0.0,0.0,8.2,10.3,10.4,9.8,9.2,236.0,6.7,6.2,6.0,0.5,8,21,3,3,0.0
2019-03-21 09:00:00,1196.0,100.0,87.0,0.0,0.0,8.2,10.3,10.6,10.3,10.1,242.0,6.8,5.8,6.0,0.0,9,21,3,3,0.0
2019-03-21 10:00:00,1960.8,100.0,87.0,0.0,0.0,8.3,10.4,10.5,10.3,10.2,247.0,6.4,5.4,5.7,0.0,10,21,3,3,0.0
2019-03-21 11:00:00,3235.4,100.0,84.0,0.0,0.0,9.2,11.8,11.8,11.2,10.3,250.0,5.9,5.1,5.1,1.5,11,21,3,3,0.0
2019-03-21 12:00:00,3680.0,40.0,78.0,0.0,0.0,8.7,12.4,12.5,12.1,11.5,250.0,7.4,6.7,6.6,14.0,12,21,3,3,0.0
2019-03-21 13:00:00,4450.4,40.0,77.0,0.0,0.0,8.4,12.4,12.9,12.6,12.3,256.0,7.4,7.4,7.1,16.0,13,21,3,3,0.0
2019-03-21 14:00:00,3716.8,75.0,79.0,0.0,0.0,8.3,11.8,12.4,12.0,11.7,269.0,7.7,6.4,6.7,9.0,14,21,3,3,0.0
2019-03-21 15:00:00,2976.0,90.0,81.0,0.0,0.0,8.0,11.2,12.3,11.7,11.2,270.0,7.2,5.9,6.4,6.5,15,21,3,3,0.0
2019-03-21 16:00:00,2876.8,90.0,86.0,0.0,0.0,8.1,10.3,11.2,10.8,10.3,253.0,7.1,4.8,5.6,0.5,16,21,3,3,0.0
2019-03-21 17:00:00,4353.6,75.0,89.0,0.0,0.0,7.5,9.3,10.3,9.7,9.2,269.0,5.0,4.4,4.5,0.0,17,21,3,3,0.0
2019-03-21 18:00:00,3264.0,90.0,90.0,0.0,0.0,7.5,9.0,9.4,9.2,8.9,273.0,5.5,4.6,4.8,0.0,18,21,3,3,0.0
2019-03-21 19:00:00,2844.0,100.0,92.0,0.0,0.0,7.4,8.6,9.0,8.7,8.5,272.0,4.9,4.6,4.4,0.0,19,21,3,3,0.0
2019-03-21 20:00:00,1312.8,100.0,94.0,0.0,0.0,7.2,8.1,8.7,8.3,8.1,286.0,5.0,4.0,4.3,0.0,20,21,3,3,0.0
2019-03-21 21:00:00,684.08,100.0,94.0,0.0,0.0,6.9,7.8,8.2,8.0,7.8,299.0,4.6,3.2,4.0,0.0,21,21,3,3,0.0
2019-03-21 22:00:00,0.0,40.0,93.0,0.0,0.0,6.0,7.0,7.8,7.5,7.0,277.0,3.2,3.0,2.8,0.0,22,21,3,3,0.0
2019-03-21 23:00:00,7292.6,10.0,96.0,0.0,0.0,5.4,6.0,7.0,6.5,5.8,260.0,3.0,1.2,1.7,0.0,23,21,3,3,0.0
2019-03-22 00:00:00,926.4,50.0,97.0,0.0,0.0,4.8,5.2,6.1,5.6,5.1,278.0,2.2,1.5,1.8,0.0,0,22,4,3,0.0
2019-03-22 01:00:00,0.0,0.0,98.0,0.0,0.0,2.6,2.9,5.2,4.2,3.0,328.0,1.5,1.3,1.3,0.0,1,22,4,3,0.0
2019-03-22 02:00:00,0.0,10.0,99.0,0.0,0.0,1.5,1.6,2.9,2.2,1.4,317.0,1.9,0.5,1.0,0.0,2,22,4,3,0.0
2019-03-22 03:00:00,0.0,0.0,100.0,0.0,0.0,0.5,0.6,1.6,0.8,0.3,341.0,1.3,0.7,0.9,0.0,3,22,4,3,0.0
2019-03-22 04:00:00,0.0,112.0,100.0,0.0,0.0,2.3,2.3,2.3,0.4,-0.6,250.0,1.9,1.6,1.1,0.0,4,22,4,3,0.0
2019-03-22 05:00:00,0.0,112.0,100.0,0.0,0.0,2.2,2.2,2.8,2.5,2.1,295.0,1.8,0.9,1.3,7.5,5,22,4,3,0.0
2019-03-22 06:00:00,0.0,10.0,100.0,0.0,0.0,4.7,4.7,4.8,3.2,2.2,182.0,2.2,1.7,1.5,55.5,6,22,4,3,0.0
2019-03-22 07:00:00,616.8,10.0,90.0,0.0,0.0,5.3,6.8,6.8,5.8,4.7,205.0,3.6,3.3,2.8,0.0,7,22,4,3,0.0
2019-03-22 08:00:00,2571.2,90.0,92.0,0.0,0.0,5.5,6.7,7.7,6.8,6.3,197.0,4.5,3.9,4.0,0.0,8,22,4,3,0.0
2019-03-22 09:00:00,3213.4,100.0,96.0,0.0,0.0,6.0,6.7,6.8,6.5,6.2,204.0,4.6,3.6,4.0,0.0,9,22,4,3,0.0
2019-03-22 10:00:00,2531.6,100.0,98.0,0.0,0.0,6.2,6.6,6.8,6.6,6.5,185.0,4.7,4.3,4.0,0.0,10,22,4,3,0.0
2019-03-22 11:00:00,5125.4,100.0,97.0,0.0,0.0,6.5,7.0,7.1,6.7,6.4,174.0,4.6,4.0,4.2,0.0,11,22,4,3,0.0
2019-03-22 12:00:00,3760.2,100.0,96.0,0.0,0.0,6.3,6.8,7.1,6.8,6.5,175.0,5.6,4.6,4.8,0.0,12,22,4,3,0.0
2019-03-22 13:00:00,3857.2,100.0,97.0,0.0,0.0,6.0,6.4,6.9,6.6,6.3,179.0,5.9,5.3,5.5,0.0,13,22,4,3,0.0
2019-03-22 14:00:00,3324.8,100.0,99.0,0.0,0.0,6.3,6.5,6.6,6.5,6.3,183.0,5.4,5.3,4.9,0.0,14,22,4,3,0.0
2019-03-22 15:00:00,3031.2,100.0,99.0,0.0,0.0,6.7,6.8,6.8,6.6,6.4,174.0,5.5,4.5,4.9,0.0,15,22,4,3,0.0
2019-03-22 16:00:00,3611.12,100.0,99.0,0.0,0.0,6.7,6.8,6.9,6.8,6.7,181.0,5.2,5.1,4.8,0.0,16,22,4,3,0.0
2019-03-22 17:00:00,5064.2,100.0,99.0,0.0,0.0,6.7,6.9,6.9,6.8,6.7,185.0,5.5,4.7,4.8,0.0,17,22,4,3,0.0
2019-03-22 18:00:00,4033.6,100.0,97.0,0.0,0.0,6.7,7.1,7.2,7.0,6.8,191.0,4.8,4.8,4.6,0.0,18,22,4,3,0.0
2019-03-22 19:00:00,4362.4,100.0,97.0,0.0,0.0,6.8,7.3,7.4,7.2,7.0,189.0,5.7,4.8,5.0,0.0,19,22,4,3,0.0
2019-03-22 20:00:00,3628.8,100.0,97.0,0.0,0.0,7.0,7.5,7.6,7.4,7.2,191.0,4.8,4.4,4.4,0.0,20,22,4,3,0.0
2019-03-22 21:00:00,4887.6,100.0,98.0,0.0,0.0,7.3,7.7,7.7,7.6,7.4,192.0,4.6,4.1,3.9,0.0,21,22,4,3,0.0
2019-03-22 22:00:00,3665.6,100.0,97.0,0.0,0.0,7.2,7.6,7.8,7.6,7.5,202.0,4.1,4.0,3.7,0.0,22,22,4,3,0.0
2019-03-22 23:00:00,2771.2,100.0,99.0,0.0,0.0,7.2,7.4,7.8,7.6,7.3,224.0,4.5,3.9,4.1,0.0,23,22,4,3,0.0
2019-03-23 00:00:00,710.4,40.0,94.0,0.0,0.0,5.3,6.1,7.4,6.9,6.1,239.0,5.0,3.3,4.0,0.0,0,23,5,3,1.0
2019-03-23 01:00:00,0.0,0.0,95.0,0.0,0.0,4.7,5.4,6.3,5.7,5.3,235.0,4.2,4.2,3.8,0.0,1,23,5,3,1.0
2019-03-23 02:00:00,0.0,100.0,94.0,0.0,0.0,5.1,5.9,6.0,5.8,5.4,245.0,5.8,3.4,4.7,0.0,2,23,5,3,1.0
2019-03-23 03:00:00,0.0,100.0,95.0,0.0,0.0,5.5,6.2,6.2,6.1,5.9,231.0,4.6,4.2,4.1,0.0,3,23,5,3,1.0
2019-03-23 04:00:00,0.0,100.0,95.0,0.0,0.0,5.8,6.5,6.6,6.4,6.1,247.0,4.3,3.1,3.6,0.0,4,23,5,3,1.0
2019-03-23 05:00:00,0.0,100.0,93.0,0.0,0.0,5.8,6.8,6.9,6.7,6.5,260.0,3.5,3.5,3.0,0.0,5,23,5,3,1.0
2019-03-23 06:00:00,0.0,90.0,89.0,0.0,0.0,5.4,7.1,7.1,7.0,6.8,267.0,3.8,3.4,3.4,0.0,6,23,5,3,1.0
2019-03-23 07:00:00,0.0,90.0,87.0,0.0,0.0,5.1,7.2,7.4,7.2,7.0,286.0,3.8,3.4,3.4,0.0,7,23,5,3,1.0
2019-03-23 08:00:00,947.6,25.0,80.0,0.0,0.0,4.5,7.8,7.8,7.5,7.1,286.0,4.3,3.8,3.5,2.5,8,23,5,3,1.0
2019-03-23 09:00:00,359.2,25.0,68.0,0.0,0.0,3.7,9.4,9.3,8.2,7.7,292.0,4.3,3.8,3.7,7.5,9,23,5,3,1.0
2019-03-23 10:00:00,4650.8,50.0,61.0,0.0,0.0,2.2,9.3,9.5,9.0,8.6,273.0,5.0,4.5,4.6,22.5,10,23,5,3,1.0
2019-03-23 11:00:00,11543.2,90.0,53.0,0.0,0.0,1.5,10.7,11.1,10.3,9.2,287.0,6.3,5.7,5.2,40.0,11,23,5,3,1.0
2019-03-23 12:00:00,12291.52,25.0,50.0,0.0,0.0,-0.6,9.4,10.8,10.1,9.3,291.0,6.2,5.5,5.6,34.5,12,23,5,3,1.0
2019-03-23 13:00:00,11343.0,0.0,47.0,0.0,0.0,-0.8,9.9,9.9,9.4,9.0,285.0,6.1,5.1,5.6,41.0,13,23,5,3,1.0
2019-03-23 14:00:00,10313.4,10.0,50.0,0.0,0.0,-0.8,9.0,9.9,9.3,8.9,292.0,5.6,4.9,4.9,53.5,14,23,5,3,1.0
